id,message,promotion_status,status_type,created_time,properties,post_clicks,post_clicks_by_type,post_impressions,post_impressions_unique,post_impressions_paid,post_impressions_paid_unique,post_impressions_fan,post_impressions_fan_unique,post_impressions_organic,post_impressions_organic_unique,post_impressions_viral,post_impressions_viral_unique,post_impressions_nonviral,post_impressions_nonviral_unique,post_video_avg_time_watched,post_video_complete_views_organic,post_video_complete_views_organic_unique,post_video_complete_views_paid,post_video_complete_views_paid_unique,post_video_retention_graph,post_video_retention_graph_clicked_to_play,post_video_retention_graph_autoplayed,post_video_views_organic,post_video_views_organic_unique,post_video_views_paid,post_video_views,post_video_social_actions_count_unique,post_activity_by_action_type_unique,post_reactions_like_total,post_reactions_love_total,post_reactions_wow_total,post_reactions_haha_total,post_reactions_sorry_total,post_reactions_anger_total,like,share,comment
124319427612935_2137647046280153,"Three-dimensional paintings allow you to enjoy art on an entirely new level. Each time you explore the painting a new detail will reveal itself, bringing a smile to your face and creating an opportunity to delight your loved ones with your recent discovery. Our beautiful ״Tree of Life״ painting is available on our website and we guarantee you will love it! http://bit.ly/TreeOfLifeGC",inactive,added_video,2018-10-30T15:30:00+0000,"[{'name': 'Length', 'text': '00:31'}]",28,"{'video play': 18, 'other clicks': 10}",735,571,0,0,539,409,735,571,48,37,687,539,5282.0,17,15,0,0,"{'0': 0.9895, '1': 0.9789, '2': 0.9842, '3': 0.9789, '4': 0.7947, '5': 0.6737, '6': 0.6105, '7': 0.5632, '8': 0.5105, '9': 0.4737, '10': 0.4579, '11': 0.4053, '12': 0.3895, '13': 0.3421, '14': 0.3368, '15': 0.3158, '16': 0.2895, '17': 0.2789, '18': 0.2684, '19': 0.2579, '20': 0.2421, '21': 0.2211, '22': 0.1947, '23': 0.1789, '24': 0.1632, '25': 0.1368, '26': 0.1316, '27': 0.1211, '28': 0.1053, '29': 0.0895, '30': 0.0842, '31': 0.0684, '32': 0.0684}","{'0': 1, '1': 0.8824, '2': 0.8824, '3': 0.8824, '4': 0.9412, '5': 0.8824, '6': 0.7647, '7': 0.7059, '8': 0.7059, '9': 0.6471, '10': 0.7059, '11': 0.5882, '12': 0.5882, '13': 0.4706, '14': 0.4706, '15': 0.4706, '16': 0.4706, '17': 0.4118, '18': 0.4118, '19': 0.4118, '20': 0.3529, '21': 0.3529, '22': 0.2941, '23': 0.1765, '24': 0.1765, '25': 0.1765, '26': 0.1765, '27': 0.1765, '28': 0.1176, '29': 0, '30': 0, '31': 0, '32': 0}","{'0': 0.9884, '1': 0.9884, '2': 0.9942, '3': 0.9884, '4': 0.7803, '5': 0.6532, '6': 0.5954, '7': 0.5491, '8': 0.4913, '9': 0.4566, '10': 0.4335, '11': 0.3873, '12': 0.3699, '13': 0.3295, '14': 0.3237, '15': 0.3006, '16': 0.2717, '17': 0.2659, '18': 0.2543, '19': 0.2428, '20': 0.2312, '21': 0.2081, '22': 0.185, '23': 0.1792, '24': 0.1618, '25': 0.1329, '26': 0.1272, '27': 0.1156, '28': 0.104, '29': 0.0983, '30': 0.0925, '31': 0.0751, '32': 0.0751}",190,169,0,190,16,"{'share': 3, 'like': 15}",16,3,1,0,0,0,20,5,0
124319427612935_2119230328121825,"Something special is in the air! 
1. Like & share this post with your friends👍
2. Follow us on Instagram📸 
And you just might be the one who wins a 3D painting from our beautiful Gift Collection.🎁
Take a look right here: https://www.jeanpierreweill.com/collections/gift
∗The winner will be announced after November 25th.",inactive,added_photos,2018-10-28T15:33:00+0000,,0,{},6,6,0,0,4,4,6,6,0,0,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{},96,3,0,0,0,0,99,3,0
124319427612935_2130480683663456,"The TLC Summit, a conference dedicated to elevating the conscious practice of leadership, takes place this week and features Jean-Pierre Weill as a keynote speaker! 
Jean-Pierre will present his book, ""The Well of Being.” Through thought-provoking and humorous paintings and text, the reader embarks on an introspective journey to reconnect with the source of his or her well-being. Find out more about ""The Well of Being"" on our website: http://bit.ly/BookJPW",inactive,added_photos,2018-10-25T06:30:00+0000,,0,{},6,6,0,0,4,4,6,6,0,0,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{},11,1,0,0,0,0,12,1,0
124319427612935_2110777528967105,This painting of a couple dancing on a forest trail as the moon shines brightly above them is the perfect gift for any romantic occasion. Available for purchase right here: https://bit.ly/2JfcAHY,inactive,added_video,2018-10-23T16:30:00+0000,"[{'name': 'Length', 'text': '00:31'}]",45,"{'video play': 21, 'other clicks': 20, 'link clicks': 4}",1107,826,0,0,858,627,1107,826,129,84,978,744,5817.0,40,37,0,0,"{'0': 0.9751, '1': 0.9834, '2': 0.9876, '3': 0.9876, '4': 0.8797, '5': 0.7552, '6': 0.6556, '7': 0.6017, '8': 0.5602, '9': 0.4938, '10': 0.4689, '11': 0.444, '12': 0.4232, '13': 0.4149, '14': 0.3859, '15': 0.3693, '16': 0.3568, '17': 0.3361, '18': 0.3154, '19': 0.278, '20': 0.2573, '21': 0.2365, '22': 0.2241, '23': 0.2116, '24': 0.195, '25': 0.1867, '26': 0.1826, '27': 0.1618, '28': 0.1577, '29': 0.1535, '30': 0.1369, '31': 0.1328, '32': 0.1286}","{'0': 0.95, '1': 0.95, '2': 0.95, '3': 0.95, '4': 0.95, '5': 0.95, '6': 0.95, '7': 0.95, '8': 0.9, '9': 0.9, '10': 0.85, '11': 0.8, '12': 0.8, '13': 0.8, '14': 0.75, '15': 0.75, '16': 0.7, '17': 0.7, '18': 0.65, '19': 0.6, '20': 0.5, '21': 0.45, '22': 0.45, '23': 0.45, '24': 0.4, '25': 0.35, '26': 0.35, '27': 0.35, '28': 0.3, '29': 0.3, '30': 0.25, '31': 0.25, '32': 0.2}","{'0': 0.9774, '1': 0.9864, '2': 0.991, '3': 0.991, '4': 0.8733, '5': 0.7376, '6': 0.629, '7': 0.5701, '8': 0.5294, '9': 0.457, '10': 0.4344, '11': 0.4118, '12': 0.3891, '13': 0.3801, '14': 0.3529, '15': 0.3348, '16': 0.3258, '17': 0.3032, '18': 0.2851, '19': 0.2489, '20': 0.2353, '21': 0.2172, '22': 0.2036, '23': 0.19, '24': 0.1765, '25': 0.1719, '26': 0.1674, '27': 0.1448, '28': 0.1448, '29': 0.1403, '30': 0.1267, '31': 0.1222, '32': 0.1222}",241,222,0,241,34,"{'share': 3, 'like': 32, 'comment': 1}",26,9,0,0,0,0,35,3,1
124319427612935_2110774562300735,"Our beautiful, more-than-meets-the-eye creations are displayed all over the world! If you are living in New York or just visiting there, make some time and visit our gallery at Artiz, 135 East 65th St. For all our gallery locations around the globe, visit our website: https://www.jeanpierreweill.com/pages/galleries",inactive,added_photos,2018-10-21T16:30:01+0000,,0,{},6,6,0,0,4,4,6,6,0,0,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{},120,13,0,0,0,0,133,5,1
124319427612935_2110773405634184,"If you are a fan of the arts and happen to be in Jerusalem, drop by our gallery at Mamilla mall and enjoy some colorful, engaging, and unique pieces of work. For more information and gallery locations, visit: https://www.jeanpierreweill.com/pages/galleries",inactive,added_photos,2018-10-18T16:30:02+0000,,1,{'photo view': 1},6,6,0,0,4,4,6,6,0,0,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{},24,5,0,0,0,0,29,1,1
124319427612935_2108210039223854,"Engaging with any kind of art opens our minds to new ideas, emotions, and ways of thinking. Allow yourself to spend some time engaging with beautiful paintings such as our ""Where's Pablo"" piece: 
http://bit.ly/WhereIsPabloLE",inactive,added_video,2018-10-16T16:30:00+0000,"[{'name': 'Length', 'text': '00:46'}]",67,"{'video play': 38, 'other clicks': 24, 'link clicks': 2}",8797,7225,8008,6668,600,470,789,607,67,48,722,563,4274.0,25,24,38,37,"{'0': 0.9915, '1': 0.9935, '2': 0.9939, '3': 0.8793, '4': 0.6427, '5': 0.5232, '6': 0.4232, '7': 0.3598, '8': 0.3126, '9': 0.2793, '10': 0.2537, '11': 0.2309, '12': 0.2183, '13': 0.2069, '14': 0.1911, '15': 0.0955, '16': 0.0874, '17': 0.0825, '18': 0.0785, '19': 0.0732, '20': 0.0707, '21': 0.0663, '22': 0.0638, '23': 0.0626, '24': 0.0598, '25': 0.0557, '26': 0.0537, '27': 0.0508, '28': 0.0451, '29': 0.0431, '30': 0.0419, '31': 0.0402, '32': 0.0378, '33': 0.037, '34': 0.035, '35': 0.0329, '36': 0.0317, '37': 0.0297, '38': 0.0276, '39': 0.0244, '40': 0.024}","{'0': 1, '1': 1, '2': 0.963, '3': 0.8889, '4': 0.8889, '5': 0.8148, '6': 0.7778, '7': 0.7778, '8': 0.7407, '9': 0.7037, '10': 0.6667, '11': 0.7037, '12': 0.6667, '13': 0.6667, '14': 0.6667, '15': 0.6667, '16': 0.7037, '17': 0.7037, '18': 0.6667, '19': 0.7037, '20': 0.7037, '21': 0.6296, '22': 0.5926, '23': 0.5556, '24': 0.4815, '25': 0.4074, '26': 0.3704, '27': 0.3333, '28': 0.2963, '29': 0.2963, '30': 0.2963, '31': 0.2963, '32': 0.2963, '33': 0.2593, '34': 0.2593, '35': 0.2593, '36': 0.2222, '37': 0.2222, '38': 0.2222, '39': 0.1852, '40': 0.1852}","{'0': 0.9914, '1': 0.9934, '2': 0.9942, '3': 0.8792, '4': 0.64, '5': 0.5199, '6': 0.4192, '7': 0.3551, '8': 0.3079, '9': 0.2746, '10': 0.2491, '11': 0.2256, '12': 0.2133, '13': 0.2018, '14': 0.1858, '15': 0.0892, '16': 0.0806, '17': 0.0756, '18': 0.0719, '19': 0.0662, '20': 0.0637, '21': 0.06, '22': 0.058, '23': 0.0571, '24': 0.0551, '25': 0.0518, '26': 0.0501, '27': 0.0477, '28': 0.0423, '29': 0.0403, '30': 0.039, '31': 0.0374, '32': 0.0349, '33': 0.0345, '34': 0.0325, '35': 0.0304, '36': 0.0296, '37': 0.0275, '38': 0.0255, '39': 0.0226, '40': 0.0222}",192,175,2268,2460,31,"{'share': 4, 'like': 29}",20,10,0,0,0,0,30,4,0
124319427612935_2108207292557462,"""The most beautiful thing we can experience is the mysterious. It is the source of all true art and science."" - Albert Einstein.
We try to pour our sense of wonder into our art, and it is through our senses that we experience some of life's most beautiful moments. Now you can, too: https://www.jeanpierreweill.com/collections/gift/products/einstien-1",inactive,added_video,2018-10-13T16:30:00+0000,"[{'name': 'Length', 'text': '00:30'}]",108,"{'video play': 72, 'other clicks': 33, 'link clicks': 3}",7951,6174,6908,5390,492,368,1043,792,434,331,609,466,6085.0,24,24,258,251,"{'0': 0.9848, '1': 0.9851, '2': 0.989, '3': 0.9915, '4': 0.8195, '5': 0.6416, '6': 0.5369, '7': 0.4385, '8': 0.3785, '9': 0.3311, '10': 0.3012, '11': 0.271, '12': 0.2451, '13': 0.2208, '14': 0.203, '15': 0.1895, '16': 0.1754, '17': 0.1653, '18': 0.1562, '19': 0.145, '20': 0.1365, '21': 0.1266, '22': 0.1207, '23': 0.1139, '24': 0.1086, '25': 0.1004, '26': 0.0908, '27': 0.0843, '28': 0.077, '29': 0.0747, '30': 0.0694, '31': 0.0643, '32': 0.0595}","{'0': 1, '1': 1, '2': 0.9286, '3': 0.8571, '4': 0.8571, '5': 0.7143, '6': 0.7143, '7': 0.7143, '8': 0.6429, '9': 0.6429, '10': 0.7143, '11': 0.7857, '12': 0.7857, '13': 0.6429, '14': 0.6429, '15': 0.6429, '16': 0.6429, '17': 0.7143, '18': 0.7143, '19': 0.7143, '20': 0.6429, '21': 0.6429, '22': 0.6429, '23': 0.6429, '24': 0.6429, '25': 0.5714, '26': 0.5714, '27': 0.5, '28': 0.5, '29': 0.5, '30': 0.5, '31': 0.3571, '32': 0.3571}","{'0': 0.983, '1': 0.9833, '2': 0.9875, '3': 0.9904, '4': 0.8182, '5': 0.6401, '6': 0.5354, '7': 0.4369, '8': 0.3771, '9': 0.3296, '10': 0.2995, '11': 0.269, '12': 0.2429, '13': 0.2191, '14': 0.2013, '15': 0.1877, '16': 0.1736, '17': 0.1631, '18': 0.154, '19': 0.1427, '20': 0.1345, '21': 0.1246, '22': 0.1186, '23': 0.1118, '24': 0.1065, '25': 0.0985, '26': 0.0889, '27': 0.0827, '28': 0.0753, '29': 0.073, '30': 0.0677, '31': 0.0631, '32': 0.0583}",261,244,3285,3546,39,"{'share': 8, 'like': 36}",38,2,0,0,0,0,40,8,0
124319427612935_2108201795891345,"Our 3D glass paintings are vivid with detail yet leave just enough room for mystery - they are sure to spark the imagination and interest of anyone who lays eyes on them. With such art in your home, you will never run out of fascinating conversation topics. You can see many  of our works on our website: https://www.jeanpierreweill.com/",inactive,added_video,2018-10-11T16:30:00+0000,"[{'name': 'Length', 'text': '00:46'}]",76,"{'video play': 39, 'other clicks': 25, 'link clicks': 12}",7573,5256,6794,4569,577,438,779,613,80,71,699,542,4735.0,12,12,101,100,"{'0': 0.9863, '1': 0.9904, '2': 0.9908, '3': 0.8763, '4': 0.6113, '5': 0.4946, '6': 0.3904, '7': 0.3308, '8': 0.2817, '9': 0.2458, '10': 0.2204, '11': 0.1921, '12': 0.1692, '13': 0.1508, '14': 0.1363, '15': 0.1267, '16': 0.1163, '17': 0.1071, '18': 0.0983, '19': 0.0908, '20': 0.0833, '21': 0.0746, '22': 0.0708, '23': 0.0667, '24': 0.0633, '25': 0.06, '26': 0.0592, '27': 0.0579, '28': 0.0554, '29': 0.0546, '30': 0.0529, '31': 0.0508, '32': 0.0488, '33': 0.0471, '34': 0.0446, '35': 0.0417, '36': 0.0383, '37': 0.0363, '38': 0.035, '39': 0.0333, '40': 0.0325}","{'0': 1, '1': 1, '2': 1, '3': 0.8947, '4': 0.8947, '5': 0.8421, '6': 0.8421, '7': 0.7368, '8': 0.6316, '9': 0.5789, '10': 0.5789, '11': 0.6316, '12': 0.5789, '13': 0.4737, '14': 0.3684, '15': 0.3684, '16': 0.3684, '17': 0.3158, '18': 0.3158, '19': 0.3158, '20': 0.3158, '21': 0.3158, '22': 0.3158, '23': 0.3158, '24': 0.2632, '25': 0.2632, '26': 0.2105, '27': 0.2105, '28': 0.2105, '29': 0.2105, '30': 0.2105, '31': 0.2105, '32': 0.1579, '33': 0.1053, '34': 0.1053, '35': 0.0526, '36': 0.0526, '37': 0.0526, '38': 0.0526, '39': 0.0526, '40': 0.0526}","{'0': 0.9857, '1': 0.9899, '2': 0.9903, '3': 0.8757, '4': 0.6086, '5': 0.4914, '6': 0.3868, '7': 0.3276, '8': 0.2789, '9': 0.2432, '10': 0.2176, '11': 0.1886, '12': 0.1659, '13': 0.1483, '14': 0.1344, '15': 0.1247, '16': 0.1142, '17': 0.1054, '18': 0.0966, '19': 0.089, '20': 0.0815, '21': 0.0727, '22': 0.0689, '23': 0.0647, '24': 0.0617, '25': 0.0584, '26': 0.058, '27': 0.0567, '28': 0.0542, '29': 0.0533, '30': 0.0517, '31': 0.0496, '32': 0.0479, '33': 0.0466, '34': 0.0441, '35': 0.0416, '36': 0.0382, '37': 0.0361, '38': 0.0349, '39': 0.0332, '40': 0.0323}",193,176,2207,2400,32,"{'share': 6, 'like': 27, 'comment': 2}",25,4,0,0,0,0,29,6,2
124319427612935_2103047449740113,"""Reality leaves a lot to the imagination."" – John Lennon
The simplest way to express complex thoughts and ideas is through art. For further details about this portrait of John Lennon , visit us at: https://www.jeanpierreweill.com/collections/gift/products/john-lennon",inactive,shared_story,2018-10-09T16:30:01+0000,,0,{},6,6,0,0,4,4,6,6,0,0,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{},10,0,0,0,0,0,10,4,1
124319427612935_2103046573073534,"Our goal is to bring joy and calm to your home through a beautiful piece of art, one that is both pleasant and intriguing. For more information about this special painting and all of our creations, please visit us at: http://bit.ly/CityOverlookGC",inactive,added_photos,2018-10-07T16:29:00+0000,,0,{},6,6,0,0,4,4,6,6,0,0,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{},23,1,0,0,0,0,24,2,1
124319427612935_2103045783073613,"Exhibiting a piece of art in your home can provide a glimpse to your inner world and complexity, before a single word has been uttered. If you take a look at the ""Balloon Over Paris Bridge"" for example, you will find yourself engulfed in a sweet sense of nostalgia for childhood and romance. For additional details about this painting visit our website at: http://bit.ly/BalloonOverParisBridgeGC",inactive,added_photos,2018-10-04T18:28:00+0000,,0,{},6,6,0,0,4,4,6,6,0,0,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{'like': 2},34,10,0,0,0,0,44,4,1
124319427612935_2090802057631319,"Sukkot, the Festival of Booths, is a holiday in which to be joyful and express gratitude for the bounty in our lives. 

Bring joy to a loved one with 15% off our full line of Gift Collection paintings until the end of the holiday (October 2, 2018) using discount code JOYFULHOLIDAY

https://www.jeanpierreweill.com/discount/JOYFULHOLIDAY?redirect=%2Fcollections%2Fgift 

http://bit.ly/GiftCollectionJPW 
 
חג שמח!",inactive,added_photos,2018-09-23T14:03:58+0000,,0,{},6,6,0,0,4,4,6,6,0,0,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{},4,2,0,0,0,0,6,0,0
124319427612935_533160467130801,"Congratulations to Traci for getting 89 likes for her Gift Collection design suggestion. Her prize is a ""Fiddler"" piece, which is on its way to her home!

http://bit.ly/GiftCollectionJPW",inactive,added_video,2018-09-12T20:33:00+0000,"[{'name': 'Length', 'text': '00:32'}]",46,"{'video play': 19, 'other clicks': 26, 'link clicks': 1}",784,609,0,0,658,516,784,609,9,7,775,603,6092.0,22,19,0,0,"{'0': 0.9797, '1': 0.9797, '2': 0.9848, '3': 0.9797, '4': 0.8426, '5': 0.731, '6': 0.6802, '7': 0.5838, '8': 0.5381, '9': 0.4569, '10': 0.4213, '11': 0.3807, '12': 0.3655, '13': 0.335, '14': 0.2741, '15': 0.2538, '16': 0.2234, '17': 0.2081, '18': 0.1878, '19': 0.1777, '20': 0.1726, '21': 0.1574, '22': 0.1574, '23': 0.1523, '24': 0.1421, '25': 0.1218, '26': 0.1218, '27': 0.1218, '28': 0.1117, '29': 0.1117, '30': 0.1066, '31': 0.0914, '32': 0.0761}","{'0': 1, '1': 1, '2': 1, '3': 0.9286, '4': 1, '5': 0.9286, '6': 0.9286, '7': 0.9286, '8': 0.9286, '9': 0.9286, '10': 0.7143, '11': 0.7143, '12': 0.6429, '13': 0.5714, '14': 0.5, '15': 0.5, '16': 0.5, '17': 0.4286, '18': 0.4286, '19': 0.4286, '20': 0.4286, '21': 0.3571, '22': 0.3571, '23': 0.3571, '24': 0.3571, '25': 0.2143, '26': 0.2143, '27': 0.2143, '28': 0.1429, '29': 0.1429, '30': 0.1429, '31': 0.1429, '32': 0.1429}","{'0': 0.9781, '1': 0.9781, '2': 0.9836, '3': 0.9836, '4': 0.8306, '5': 0.7158, '6': 0.6612, '7': 0.5574, '8': 0.5082, '9': 0.4208, '10': 0.3989, '11': 0.3552, '12': 0.3443, '13': 0.3169, '14': 0.2568, '15': 0.235, '16': 0.2022, '17': 0.1913, '18': 0.1694, '19': 0.1585, '20': 0.153, '21': 0.1421, '22': 0.1421, '23': 0.1366, '24': 0.1257, '25': 0.1148, '26': 0.1148, '27': 0.1148, '28': 0.1093, '29': 0.1093, '30': 0.1038, '31': 0.0874, '32': 0.071}",197,172,0,197,28,"{'like': 27, 'comment': 3}",18,7,2,0,0,0,27,0,4
124319427612935_2070435813001277,"May this New Year bring a fresh sense of aliveness and sweetness to your life! Shana Tova!

From the studio team ~ Jean-Pierre Weill, Davida and Safira",inactive,added_photos,2018-09-08T20:08:53+0000,,0,{},6,6,0,0,4,4,6,6,0,0,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{},12,5,1,0,0,0,18,0,3
124319427612935_2058017917576400,"We can be so hard on ourselves and hold such high expectations while making little space for the process... We like to meet often, to brainstorm and keep the creative and business process engaging and fun. 

How do you make space for process in your work?",inactive,added_photos,2018-08-31T12:34:00+0000,,0,{},9,9,0,0,4,4,9,9,3,3,6,6,,0,0,0,0,{},{},{},0,0,0,0,0,{'share': 1},17,4,0,0,0,0,21,2,0
124319427612935_2056949471016578,,ineligible,added_photos,2018-08-29T20:50:40+0000,,0,{},5,5,0,0,3,3,5,5,0,0,5,5,,0,0,0,0,{},{},{},0,0,0,0,0,{},10,1,0,0,0,0,11,1,0
124319427612935_2055502904494568,"Meet the family! Safira Klein joined Jean-Pierre Weill's studio in 2016, bringing a bright palette and fresh eyes to the artwork she grew up with. In her spare time, she goes to the Tel Aviv beach and local cafes to sketch.

Follow her on instagram http://instagram.com/safiraklein!",inactive,added_photos,2018-08-28T19:28:39+0000,,0,{},7,7,0,0,3,3,7,7,0,0,7,7,,0,0,0,0,{},{},{},0,0,0,0,0,{},27,6,0,0,0,0,33,2,6
124319427612935_2030081987036660,"Fill in the blank and WIN: I would like to see a Jean-Pierre Weill Gift Collection painting of  ___________. 
What scene, image, or interaction would you like to hang on your wall or give as a gift?

Check out what we already have in the Collection here: http://bit.ly/GiftCollectionJPW 

We'll send a FREE Gift Collection painting to whoever posts the comment that gets the most likes!*

*before August 26, 2018",inactive,added_photos,2018-08-20T18:00:01+0000,,0,{},20,18,0,0,4,4,20,18,15,13,5,5,,0,0,0,0,{},{},{},0,0,0,0,0,{},83,16,0,0,0,0,99,17,48
124319427612935_2030048030373389,"The challenge of getting artwork out there.

Please share your thoughts in the comments below!

There have been many changes in the contemporary and commercial art world since Jean-Pierre Weill first came out with 3D painting on glass. This article describes some of the modern-day shifts in the art world landscape: 

https://www.nytimes.com/2017/10/28/arts/art-galleries-museums.html?rref=collection%2Fspotlightcollection%2Ffine-arts-special-section&action=click&contentCollection=design&region=rank&module=package&version=highlights&contentPlacement=2&pgtype=collection 

Rachel Rotenberg

Please write your feedback and ideas in the comments below!",inactive,shared_story,2018-08-16T23:00:00+0000,,0,{},5,5,0,0,3,3,5,5,0,0,5,5,,0,0,0,0,{},{},{},0,0,0,0,0,{},0,0,0,0,0,0,0,1,0
124319427612935_2018688461509346,"Tag your New Yorker friends!

A photograph from the set up of Jean-Pierre Weill's exhibit at ARTIZ Gallery in Manhattan. More to follow! 
Come check it out: 
135 east 65th street 
Between Lexington and Park Avenue",inactive,added_photos,2018-08-13T00:00:00+0000,,0,{},5,5,0,0,3,3,5,5,0,0,5,5,,0,0,0,0,{},{},{},0,0,0,0,0,{'like': 1},24,6,3,0,0,0,33,2,0
124319427612935_2018691558175703,"Invite a friend over for drinks this summer evening. Talk about art, talk about memory, talk about love. 

Check out ""Nite Cap"" - this cat will show you how it's done!",inactive,added_video,2018-08-10T09:00:01+0000,"[{'name': 'Length', 'text': '00:33'}]",23,"{'video play': 12, 'other clicks': 11}",1020,696,0,0,840,571,1020,696,70,54,950,653,5311.0,20,20,0,0,"{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.8342, '5': 0.715, '6': 0.6373, '7': 0.5181, '8': 0.4404, '9': 0.3938, '10': 0.3264, '11': 0.3057, '12': 0.2902, '13': 0.2798, '14': 0.2746, '15': 0.2642, '16': 0.2383, '17': 0.228, '18': 0.2073, '19': 0.1917, '20': 0.1865, '21': 0.1762, '22': 0.171, '23': 0.1606, '24': 0.1451, '25': 0.1347, '26': 0.1347, '27': 0.1347, '28': 0.1244, '29': 0.1192, '30': 0.1192, '31': 0.1036, '32': 0.0984, '33': 0.0933, '34': 0.0933, '35': 0.0881, '36': 0.0829}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 1, '5': 1, '6': 1, '7': 1, '8': 1, '9': 1, '10': 1, '11': 1, '12': 1, '13': 1, '14': 1, '15': 1, '16': 1, '17': 1, '18': 0.8889, '19': 0.8889, '20': 0.8889, '21': 0.8889, '22': 0.8889, '23': 0.8889, '24': 0.8889, '25': 0.8889, '26': 0.8889, '27': 0.8889, '28': 0.8889, '29': 0.8889, '30': 0.8889, '31': 0.7778, '32': 0.6667, '33': 0.5556, '34': 0.5556, '35': 0.4444, '36': 0.4444}","{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0.8261, '5': 0.7011, '6': 0.6196, '7': 0.4946, '8': 0.413, '9': 0.3641, '10': 0.2935, '11': 0.2717, '12': 0.2554, '13': 0.2446, '14': 0.2391, '15': 0.2283, '16': 0.2011, '17': 0.1902, '18': 0.1739, '19': 0.1576, '20': 0.1522, '21': 0.1413, '22': 0.1359, '23': 0.125, '24': 0.1087, '25': 0.0978, '26': 0.0978, '27': 0.0978, '28': 0.087, '29': 0.0815, '30': 0.0815, '31': 0.0707, '32': 0.0707, '33': 0.0707, '34': 0.0707, '35': 0.0707, '36': 0.0652}",193,182,0,193,14,"{'share': 1, 'like': 14}",12,2,0,0,0,0,14,1,0
124319427612935_2018682804843245,"""Art? That's a man's name."" Happy Birthday, Andy Warhol!

~ https://www.brainyquote.com/quotes/andy_warhol_597863",inactive,added_photos,2018-08-07T15:00:02+0000,,0,{},5,5,0,0,3,3,5,5,0,0,5,5,,0,0,0,0,{},{},{},0,0,0,0,0,{},7,0,0,0,0,0,7,0,0
124319427612935_1990702410974618,"Which design do you like best? Comment below your preferred image :) ⬇

Explore more Jean-Pierre Weill 3D paintings on glass. Click > http://bit.ly/GiftCollectionJPW",inactive,added_photos,2018-07-29T15:00:01+0000,,0,{},5,5,0,0,3,3,5,5,0,0,5,5,,0,0,0,0,{},{},{},0,0,0,0,0,{},2,0,0,0,0,0,2,0,3
